INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201608,520241,RAZOR CARTRIDGE BLADES,1,1,102.471,101.875,102.471,0.69,0.45,0.6
201608,520242,COLD/FLU DRINK POWDER,1,1,101.494,101.749,101.494,1.36,0.45,1.19
201608,520243,LIQUID FOUNDATION SPECIFY SIZE,2,1,105.972,104.509,104.509,0.92,0.6,0.8
201608,520244,TOOTHBRUSH,1,1,94.41,97.299,94.41,0.69,0.45,0.6
201608,520245,ANTIHISTAMINE ALLERGY TABLETS,1,1,100.286,100.408,100.286,1.28,0.45,1.12
201608,520246,LIP GLOSS,2,1,103.212,102.223,102.223,0.92,0.6,0.8
201608,520247,LIQUID SOAP 200-300ML,1,1,95.498,96.474,95.498,0.69,0.3,0.6
201608,520248,CONDITIONER FOR HAIR,1,1,92.812,93.747,92.812,0.69,0.3,0.6
201608,520249,BABY WIPES 50-85,1,1,97.856,97.729,97.856,0.92,0.6,0.8
201608,520250,NAIL VARNISH BOTTLE 6-12mls,2,1,104.27,103.322,103.322,0.92,0.6,0.8
201608,520301,MAN'S HAIRCUT,2,1,101.687,101.556,101.556,1.68,1.5,1.26
201608,520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,2,1,101.559,101.442,101.442,2.24,1.95,1.68
201608,520305,PRIVATE HEALTH CARE 1,1,0,107.017,107.017,107.017,0.93,1.05,0.62
201608,520306,PRIVATE HEALTH CARE 2,1,0,102.858,102.858,102.858,0.66,0.75,0.44
201608,520311,WOMENS HIGHLIGHTING,2,1,101.344,101.253,101.253,1.36,1.2,1.02
201608,520313,NON-NHS MEDICINE-PHYSIOTHERAPY,2,1,100.452,100.365,100.365,2.16,0.6,1.62
201608,520318,SLIMMING CLUBS,1,0,102.769,102.769,102.769,1.12,1.05,0.84
201608,520319,LA SUPPORTED RES IN RET HOMES,1,0,102.188,102.188,102.188,1.28,0,1.04
201608,520321,PRIVATE HEALTH CARE 3,1,0,107.017,107.017,107.017,1.84,0,1.61
201608,520322,PRIVATE HEALTH CARE 4,1,0,102.858,102.858,102.858,1.36,0,1.19
201608,520323,FULL LEG WAX (BOTH LEGS),2,1,101.815,101.749,101.749,0.72,0.6,0.54
201608,520324,RESIDENTIAL HOME,2,1,104.131,103.978,103.978,4.32,0.3,3.51
201608,520325,NURSING HOME,2,1,103.204,103.062,103.062,3.12,0.3,2.73
201608,520326,PRIVATE DENTAL EXAMINATION,2,1,102.749,102.352,102.352,1.53,1.5,1.02
201608,520327,NHS DENTAL CHARGES,1,0,104.966,104.966,104.966,1.47,1.35,0.98
201608,520328,DENTAL INSURANCE,1,0,99.452,99.452,99.452,0.78,0.9,0.52
201608,520330,SELF PAY OPERATIONS,1,0,96.812,96.812,96.812,1.68,0.6,1.47
201608,520331,BASIC MANICURE,2,1,101.166,101.096,101.096,0.88,0.75,0.66
201608,520332,NON NHS CHIROPRACTOR,2,1,100.525,100.345,100.345,1.84,0.45,1.38
201608,520333,NEXT DAY BOUQUET DELIVERY - UK,1,0,100,100,100,0.16,0.15,0.16
201608,610101,3-YEAR-OLD SECOND-HAND CAR,1,0,93.498,93.498,93.498,8,12.6,6.5
201608,610102,2-YEAR-OLD SECOND-HAND CAR,1,0,94.715,94.715,94.715,8,12.6,6.5
201608,610110,CARAVANS,1,0,100.078,100.097,100.097,6.48,1.35,5.4
201608,610112,MOTORCYCLES,1,0,100.333,100.307,100.307,0.56,0.9,0.56
201608,610113,NEW CARS,1,0,100.799,100.799,100.799,25,17.55,21
201608,610204,"CAR TYRE, STATE SIZE",2,1,99.52,99.195,99.195,0.85,0.64,0.68
201608,610207,MOTOR-CAR SPARE PARTS,2,0,100.185,100.161,100.161,0.85,0.64,0.68
201608,610212,CAR BATTERY,2,1,101.447,101.077,101.077,0.8,0.64,0.64
201608,610221,WINDSCREEN WIPER BLADES,2,1,100.358,99.997,99.997,0.8,0.64,0.64
201608,610226,"BRAKE PADS, 2 FRONT PAIRS",2,1,101.919,101.597,101.597,0.85,0.64,0.68
201608,610227,"CAR MOT TEST FEE, VAT EXEMPT",2,1,99.897,99.623,99.623,0.84,0.8,0.72
201608,610228,ROADSIDE RECOVERY SERVICE,1,0,102.978,102.978,102.978,1.32,0.64,1.14
201608,610231,CAR SERVICE- LOCAL GARAGE,2,1,100.835,100.543,100.543,1.76,0.96,1.52
201608,610232,CAR SERVICE- MAIN DEALER,2,1,101.748,101.388,101.388,1.98,0.96,1.71
201608,610235,CAR REPAIRS MAIN DEALER,2,1,100.939,100.845,100.845,5.94,3.04,5.13
201608,610236,CAR REPAIRS LOCAL GARAGE,2,1,100.122,100.036,100.036,5.94,3.04,5.13
201608,610237,CAR BULB 12 VOLT SPECIFY WATTS,2,1,100.636,100.184,100.184,0.85,0.64,0.68
201608,610238,CAR WASH HAND OR AUTOMATIC,2,1,100.625,100.286,100.286,1.54,0.8,1.33
201608,610239,EXHAUST FITTING FAST FIT CENT,2,1,101.478,101.18,101.18,1.76,0.96,1.52
201608,610240,BRAKE FITTING FAST FIT CENTRE,2,1,101.048,100.701,100.701,1.76,0.96,1.52
201608,610303,OIL PER LITRE-MULTIGRADE,1,1,101.339,101.3,101.339,0.32,0.33,0.26
201608,610307,ULTRA LOW SULPHUR DIESEL RPI,1,0,107.355,107.355,107.355,0,11.22,0
201608,610308,ULTRA LOW SULPHUR PETROL RPI,1,0,107.25,107.25,107.25,0,21.45,0
201608,610309,ULTRA LOW SULPHUR DIESEL CPI,1,0,108.019,108.019,108.019,10.88,0,8.84
201608,610310,ULTRA LOW SULPHUR PETROL CPI,1,0,108.104,108.104,108.104,20.8,0,16.9
201608,610409,VEHICLE EXCISE DUTY,1,0,101.55,101.55,101.55,5.88,5.75,5.04
201608,610417,CAR INSURANCE,2,0,113.285,107.451,107.451,3.8,17.25,2.85
201608,620101,LONDON TRANSPORT RAIL FARES,1,0,100,100,100,2.99,1.4,2.53
201608,620105,OTHER UNDERGROUND/METRO FARES,1,0,100,100,100,0.39,0.21,0.33
201608,620106,EURO TUNNEL FARES,1,0,105.072,105.072,105.072,0.65,0.28,0.55
201608,620107,RAIL FARES,1,0,100,100,100,8.97,5.11,7.59
201608,620203,COACH FARES,1,0,110.358,110.358,110.358,2.04,0.9,1.7
201608,620205,BUS FARES,1,0,101.066,101.066,101.066,4.92,2.1,4.1
201608,620302,TAXI FARES,2,0,101.917,101.915,101.915,1.44,1.28,1.2
201608,620303,SELF-DRIVE VAN HIRE,2,1,102.156,100.707,100.707,2.38,0.32,2.04
201608,620304,PUSHCHAIR/STROLLER,2,1,108.439,107.102,107.102,0.7,0.32,0.6
201608,620307,SELF-DRIVE CAR HIRE BASIC 24HR,2,1,109.898,106.448,106.448,2.52,0.32,2.16
201608,620308,MINICAB FARE FOR 2 MILES,1,2,100.107,100.42,100.107,1.44,1.28,1.2
201608,620310,AIR FARES,1,0,169.957,169.957,169.957,8,8.96,7
201608,620311,SEA FARES,1,0,134.563,134.563,134.563,4,0.32,3
201608,620313,ROAD TOLLS,1,0,100.337,100.337,100.337,0.98,0.96,0.84
201608,620314,BOATS,2,0,100.408,102.074,102.074,1.8,0.32,1.5
201608,620315,CAR PARK CHARGES,2,1,102.532,101.956,101.956,1.12,0.96,0.96
201608,620317,CHILDS BICYCLE,2,1,88.824,86.079,86.079,0.72,0.48,0.72
201608,620318,ADULT BIKE,2,1,91.448,89.258,89.258,0.72,0.48,0.72
201608,630122,PC PERIPHERALS,1,0,104.334,101.279,101.279,2.31,1.47,1.98
201608,630127,PERSONAL COMPUTERS (CPI),2,0,92.757,92.254,92.254,0.49,0.28,0.42
201608,630129,LAPTOP COMPUTERS,2,0,92.431,91.064,91.064,2.03,1.26,1.74
201608,630138,DIGITAL RADIO (DAB),2,1,109.085,107.272,107.272,0.2,0.07,0.16
201608,630146,BLU-RAY PLAYER,2,1,102.246,100.8,100.8,0.15,0.14,0.12
201608,630150,"FLAT PANEL TV 23""-32""",2,1,102.123,100.211,100.211,1.2,0.7,0.96
201608,630151,"FLAT PANEL TV 33"" +",2,1,99.053,96.041,96.041,1.45,0.84,1.16
201608,630152,MP4 PLAYER,2,2,97.276,97.002,97.002,0.35,0.21,0.28
201608,630153,TABLET COMPUTERS,2,0,99.19,94.854,94.854,1.82,1.05,1.56
201608,630154,DIGITAL TV RECORDER/RECEIVER,2,1,107.01,104.448,104.448,0.1,0.07,0.08
201608,630155,DVD PLAYER,2,1,105.149,104.285,104.285,0.1,0.07,0.08
201608,630156,HEADPHONES SPECIFY TYPE,2,1,100.833,99.115,99.115,0.3,0.21,0.24
201608,630157,"FLAT PANEL TV 14-22""/35-55CM",2,1,92.75,91.801,91.801,0.25,0.14,0.2
201608,630158,HI-FI,2,1,105.444,104.081,104.081,0.9,0.49,0.72
201608,630223,CDS- PURCH OVER INTERNET,1,0,130.572,135.144,135.144,0.21,0.14,0.21
201608,630224,INTERNET DVDS,1,0,115.512,120.154,120.154,0.45,0.28,0.45
201608,630225,MUSIC DOWNLOADS,1,0,104.282,106.103,106.103,0.45,0.3,0.45
201608,630226,RECORDABLE CD PRICE PER CD,2,1,103.142,102.682,102.682,0.09,0.06,0.09
201608,630228,PRE-RECORDED DVD (FILM),2,2,91.656,89.361,89.361,0.66,0.44,0.66
201608,630229,PRE-RECORDED DVD (NON-FILM),2,2,93.12,88.851,88.851,0.27,0.18,0.27
201608,630230,CD ALBUM (TOP 40),1,2,114.164,116.679,114.164,0.18,0.12,0.18
201608,630231,CD ALBUM (NOT CHART),1,2,93.504,91.949,93.504,0.09,0.06,0.09
201608,630232,INTERNET BLU-RAY DISC,1,0,116.099,120.318,120.318,0.12,0.08,0.12
201608,630233,BLU RAY DISC (FILM) FROM CHART,2,2,94.045,92.437,92.437,0.21,0.12,0.21
201608,630234,COMPUTER SOFTWARE,2,0,100.727,98.507,98.507,0.35,0.22,0.3
201608,630309,BOXED BOARD GAME: NOT TRAVEL,2,1,110.833,109.173,109.173,1.4,0.36,1.12
201608,630312,CHILD'S PLASTIC DOLL,2,1,99.451,96.797,96.797,1.2,0.36,0.96
201608,630313,MODEL RD VEHICLE EG HOT WHEELS,1,1,103.237,101.658,103.237,1.4,0.36,1.12
201608,630314,CONSTRUCTION TOY: SPEC KIT NO,2,1,100.328,99.339,99.339,1.4,0.36,1.12
201608,630317,SLEEPING BAG,2,1,97.115,94.528,94.528,0.42,0.27,0.28
201608,630332,CHILD'S SOFT TOY/TEDDY BEAR,2,1,98.893,96.96,96.96,1.4,0.36,1.12
201608,630333,COMPUTER GAMES CONSOLE,1,0,94.012,94.012,94.012,2,0.54,1.6
201608,630334,INTERNET COMPUTER GAMES,1,0,101.141,97.879,97.879,0.8,0.18,0.64
201608,630336,FOOTBALL,2,1,107.49,104.054,104.054,0.54,0.36,0.36
201608,630340,CARBON FIBRE FISHING ROD,2,2,98.911,98.66,98.66,0.36,0.27,0.24
201608,630341,PRESCHOOL ACTIVITY TOY,2,1,103.514,101.856,101.856,2.4,0.63,1.92
201608,630342,BEGINNER'S ACOUSTIC GUITAR,2,2,102.139,101.08,101.08,0.36,0.36,0.3
201608,630343,MEN'S FOOTBALL BOOTS,2,1,108.109,101.485,101.485,0.54,0.36,0.36
201608,630345,GOLF BALLS PRICE PER BALL,1,1,100.926,100.27,100.926,0.54,0.36,0.36
201608,630347,CHILD'S BABY DOLL,2,1,106.039,104.598,104.598,1.4,0.36,1.12
201608,630348,WATERSPORTS EQUIPMENT,2,0,100.471,101.035,101.035,1.2,0.27,1
201608,630352,CHILDS OUTDOOR SWING,2,1,100.166,99.478,99.478,0.4,0.09,0.32
201608,630353,CHILD'S TRIKE FOR UNDER 5'S,2,1,97.285,96.783,96.783,1.2,0.36,0.96
201608,630357,SQUASH/TENNIS RACQUET,2,1,97.024,95.206,95.206,0.45,0.27,0.3
201608,630358,PORTABLE DIGITAL STORAGE DEVIC,2,1,93.205,90.044,90.044,0.27,0.18,0.27
201608,630359,DIGITAL DEVELOPMENT PER PRINT,2,2,101.251,101.09,101.09,0.92,0.45,0.8
201608,630362,COMPUTER GAME TOP 20 CHART,2,2,95.779,91.055,91.055,2.6,0.63,2.08
201608,630365,CRAFT KIT FOR CHILD 5 YRS+,2,1,104.041,101.049,101.049,1.4,0.36,1.12
201608,630367,DIGITAL CAMCORDER,2,2,97.637,96.84,96.84,0.66,0.18,0.66
201608,630368,ELECTRONIC EDUCATIONAL TOY,2,1,97.999,96.535,96.535,0.4,0.09,0.32
201608,630369,CHARCOAL BBQ NOT DISPOSABLE,2,1,113.264,110.927,110.927,0.15,0.09,0.1
201608,630370,DIGITAL COMPACT CAMERAS,2,0,104.587,104.018,104.018,0.68,0.18,0.68
201608,630371,INTERCHANGEABLE LENS DIGI CAM,2,0,99.495,99.05,99.05,0.66,0.18,0.66
201608,630372,COMPUTER GAME DOWNLOADS,1,0,72.088,69.175,69.175,0.6,0.18,0.48
201608,630407,SUNDAY NEWSPAPERS,1,0,100.311,100.311,100.311,0.6,0.48,0.48
201608,630408,NATIONAL DAILY NEWSPAPERS,1,0,109.219,109.219,109.219,1.8,1.44,1.44
201608,630412,PERIODICALS,1,0,103.328,103.328,103.328,1.65,1.32,1.32
201608,630422,BOOK-REFERENCE (EG ATLAS/DICT),2,2,102.121,98.717,98.717,0.12,0.06,0.09
201608,630425,BOOK-NON-FICTION-HARD-COVER,2,2,99.193,96.454,96.454,0.88,0.42,0.66
201608,630426,BOOK-NON-FICTION-PAPER-BACK,1,2,100.601,100.215,100.601,0.84,0.42,0.63
201608,630434,BOOK ILLUSTRATED FOR UNDER 5,1,2,100.986,100.861,100.986,0.36,0.18,0.27
201608,630435,BOOK - FICTION - HARD COVER,2,2,111.706,108.153,108.153,0.44,0.18,0.33
201608,630436,PROVINCIAL NEWSPAPERS,1,0,101.058,101.058,101.058,0.95,0.78,0.76
201608,630437,BOOK - TEENAGE FICTION,2,2,102.842,102.135,102.135,0.36,0.18,0.27
201608,630438,EBOOKS,1,2,99.955,98.672,98.672,0.48,0.3,0.36
201608,630439,BOOK FICTION P/BACK TOP 10,2,2,93.879,93.231,93.231,0.52,0.24,0.39
201608,630505,GARDEN SPADE,2,1,95.577,94.811,94.811,0.6,0.45,0.6
201608,630507,HOUSEPLANT,1,1,112.465,108.512,112.465,0.28,0.3,0.28
201608,630510,POTTING COMPOST,1,1,100.192,100.372,100.192,0.28,0.3,0.28
201608,630512,SEED PACK. SPEC VAR SEASONAL,1,1,102.456,102.485,102.485,0.28,0.3,0.28
201608,630518,CUT FLOWERS-CARNATIONS-STEM,1,1,101.601,101.837,101.601,1.48,1.55,1.48
201608,630519,POTTED SHRUB,2,1,104.475,100.591,100.591,1.08,1.05,1.08
201608,630520,"MOWER ELECTRIC, SPECIFY TYPE",2,1,100.157,99.738,99.738,0.25,0.6,0.25
201608,630524,INTERNET FLOWERS/BOUQUET,1,0,98.527,98.527,98.527,0.2,0.2,0.2
201608,630525,PLANT FOOD 800ML-2LT/500G-1.5K,1,1,94.376,94.637,94.376,0.24,0.25,0.24
201608,640119,DIGITAL TV MONTHLY SUBS,1,0,105.406,105.406,105.406,4.37,5.04,3.8
201608,640124,TV LICENCE,1,0,100,100,100,3.91,6.72,3.4
201608,640125,TV RENTALS,1,0,100,100,100,0.46,0.12,0.4
201608,640127,DVD RENT/VID ON DEM SUBS SERVS,2,0,108.223,107.651,107.651,0.23,0.12,0.2
201608,640211,HISTORIC MONUMENTS - ADMISSION,1,0,105.349,105.349,105.349,1.15,0.16,1
201608,640212,THEATRE ADULT EVES-FRONT STLLS,2,1,117.08,114.349,114.349,1.61,1.12,1.4
201608,640217,ATTRACTIONS,1,0,137.149,137.149,137.149,0.4,0.48,0.32
201608,640219,SWIMMING POOL ADM STND ADULT,1,2,102.66,102.627,102.66,0.5,0.48,0.4
201608,640221,FOOTBALL ADMISSION (GB),1,0,99.882,99.882,99.882,0.6,0.64,0.48
201608,640222,EXERCISE CLASS UPTO 1HR,1,2,101.796,101.794,101.796,0.5,0.48,0.4
201608,640224,TEN-PIN BOWLING PER GAME,1,2,102.683,102.316,102.683,0.5,0.48,0.4
201608,640226,PRIVATE HEALTH CLUB ANNUAL FEE,2,2,101.73,101.418,101.418,2.1,2.24,1.68
201608,640228,LEISURE CLASSES,1,0,100,100,100,4,4,3.2
201608,640229,GOLF GREEN FEES,1,0,118.695,117.895,117.895,0.6,0.48,0.48
201608,640230,HORSERACING ADMISSIONS,1,0,104.788,104.788,104.788,0.6,0.48,0.48
201608,640234,CINEMA ADMISSION,2,0,102.303,102.482,102.482,2.07,1.44,1.8
201608,640236,LIVE MUSIC,1,0,106.572,106.572,106.572,1.61,1.12,1.4
201608,640238,ADMISSION TO CULTURAL EVENT,1,0,121.965,121.965,121.965,3.68,0.8,3.2
201608,640239,SOCIAL SUBSCRIPTIONS,1,0,104.103,104.103,104.103,2.07,0.8,1.8
201608,640240,LIVERY CHARGES PER WEEK,2,1,100.997,100.844,100.844,2.16,0.48,1.8
201608,640241,MUSIC STREAMING SUBSCRIPTIONS,1,0,100,100,100,0.92,0.16,0.8
201608,640242,GAMES CONSOLES ONLINE SUB SERV,1,0,90.877,94.402,94.402,0.2,0.16,0.16
201608,640303,FOREIGN HOLIDAYS-INSURANCE,2,0,95.145,94.461,94.461,0.2,0.8,0.15
201608,640304,FOREIGN HOLIDAYS-LATE BOOKING,2,0,100.515,99.546,99.546,5.76,6.8,4.8
201608,640305,FOREIGN HOLIDAYS-SELF CATERING,2,0,98.119,97.677,97.677,10.8,12.4,9
201608,640306,FOREIGN HOLIDAYS-HOTELS,2,0,97.59,97.346,97.346,11.88,13.6,9.9
201608,640307,FOREIGN HOLIDAYS-CRUISES,2,0,106.184,105.611,105.611,2.88,3.6,2.4
201608,640308,FOREIGN HOLIDAYS-CITY BREAKS,2,0,104.602,103.253,103.253,1.8,2,1.5
201608,640309,FOREIGN HOLIDAYS-COACH HOLIDAY,2,0,99.155,99.062,99.062,0.72,0.8,0.6
201608,640403,YOUTH HOSTEL ASSOCIATION,1,0,99.562,99.562,99.562,0.22,0.1,0.18
201608,640404,UK HOLIDAYS SELF CATERING,2,0,104.605,104.073,104.073,2.88,3.5,2.4
201608,640405,UK HOLIDAYS-EXCL SELF CATERING,2,0,107.037,106.145,106.145,2.16,4.8,1.8
201608,640406,HOTEL 1 NIGHT PRICE,2,1,110.442,106.244,106.244,7.7,1.6,6.3
201608,640407,CPI ACCOMODATION SERVICE PROXY,1,0,105.351,105.351,105.351,12.98,0,10.62
