INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201607,520241,RAZOR CARTRIDGE BLADES,1,1,102.121,101.655,102.121,0.69,0.45,0.6
201607,520242,COLD/FLU DRINK POWDER,1,1,100.831,101.078,100.831,1.36,0.45,1.19
201607,520243,LIQUID FOUNDATION SPECIFY SIZE,2,1,105.357,104.249,104.249,0.92,0.6,0.8
201607,520244,TOOTHBRUSH,1,1,93.283,95.576,93.283,0.69,0.45,0.6
201607,520245,ANTIHISTAMINE ALLERGY TABLETS,1,1,99.532,99.492,99.532,1.28,0.45,1.12
201607,520246,LIP GLOSS,2,1,104.302,103.368,103.368,0.92,0.6,0.8
201607,520247,LIQUID SOAP 200-300ML,1,1,99.677,100.878,99.677,0.69,0.3,0.6
201607,520248,CONDITIONER FOR HAIR,1,1,95,94.726,95,0.69,0.3,0.6
201607,520249,BABY WIPES 50-85,1,1,95.517,95.93,95.517,0.92,0.6,0.8
201607,520250,NAIL VARNISH BOTTLE 6-12mls,2,1,102.859,101.45,101.45,0.92,0.6,0.8
201607,520301,MAN'S HAIRCUT,2,1,101.426,101.329,101.329,1.68,1.5,1.26
201607,520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,2,1,101.334,101.236,101.236,2.24,1.95,1.68
201607,520305,PRIVATE HEALTH CARE 1,1,0,107.017,107.017,107.017,0.93,1.05,0.62
201607,520306,PRIVATE HEALTH CARE 2,1,0,102.858,102.858,102.858,0.66,0.75,0.44
201607,520311,WOMENS HIGHLIGHTING,2,1,101.221,101.131,101.131,1.36,1.2,1.02
201607,520313,NON-NHS MEDICINE-PHYSIOTHERAPY,2,1,100.369,100.285,100.285,2.16,0.6,1.62
201607,520318,SLIMMING CLUBS,1,0,102.769,102.769,102.769,1.12,1.05,0.84
201607,520319,LA SUPPORTED RES IN RET HOMES,1,0,102.107,102.107,102.107,1.28,0,1.04
201607,520321,PRIVATE HEALTH CARE 3,1,0,107.017,107.017,107.017,1.84,0,1.61
201607,520322,PRIVATE HEALTH CARE 4,1,0,102.858,102.858,102.858,1.36,0,1.19
201607,520323,FULL LEG WAX (BOTH LEGS),2,1,101.556,101.498,101.498,0.72,0.6,0.54
201607,520324,RESIDENTIAL HOME,2,1,103.393,103.27,103.27,4.32,0.3,3.51
201607,520325,NURSING HOME,2,1,102.842,102.711,102.711,3.12,0.3,2.73
201607,520326,PRIVATE DENTAL EXAMINATION,2,1,102.808,102.466,102.466,1.53,1.5,1.02
201607,520327,NHS DENTAL CHARGES,1,0,104.966,104.966,104.966,1.47,1.35,0.98
201607,520328,DENTAL INSURANCE,1,0,99.452,99.452,99.452,0.78,0.9,0.52
201607,520330,SELF PAY OPERATIONS,1,0,96.812,96.812,96.812,1.68,0.6,1.47
201607,520331,BASIC MANICURE,2,1,101.056,100.989,100.989,0.88,0.75,0.66
201607,520332,NON NHS CHIROPRACTOR,2,1,100.371,100.197,100.197,1.84,0.45,1.38
201607,520333,NEXT DAY BOUQUET DELIVERY - UK,1,0,100,100,100,0.16,0.15,0.16
201607,610101,3-YEAR-OLD SECOND-HAND CAR,1,0,95.087,95.087,95.087,8,12.6,6.5
201607,610102,2-YEAR-OLD SECOND-HAND CAR,1,0,96.177,96.177,96.177,8,12.6,6.5
201607,610110,CARAVANS,1,0,100.078,100.097,100.097,6.48,1.35,5.4
201607,610112,MOTORCYCLES,1,0,100.728,100.705,100.705,0.56,0.9,0.56
201607,610113,NEW CARS,1,0,100.582,100.582,100.582,25,17.55,21
201607,610204,"CAR TYRE, STATE SIZE",2,1,99.965,99.712,99.712,0.85,0.64,0.68
201607,610207,MOTOR-CAR SPARE PARTS,2,0,100.185,100.161,100.161,0.85,0.64,0.68
201607,610212,CAR BATTERY,2,1,101.129,100.91,100.91,0.8,0.64,0.64
201607,610221,WINDSCREEN WIPER BLADES,2,1,100.307,99.959,99.959,0.8,0.64,0.64
201607,610226,"BRAKE PADS, 2 FRONT PAIRS",2,1,101.867,101.546,101.546,0.85,0.64,0.68
201607,610227,"CAR MOT TEST FEE, VAT EXEMPT",2,1,99.723,99.465,99.465,0.84,0.8,0.72
201607,610228,ROADSIDE RECOVERY SERVICE,1,0,105.136,105.136,105.136,1.32,0.64,1.14
201607,610231,CAR SERVICE- LOCAL GARAGE,2,1,100.989,100.775,100.775,1.76,0.96,1.52
201607,610232,CAR SERVICE- MAIN DEALER,2,1,100.34,100.108,100.108,1.98,0.96,1.71
201607,610235,CAR REPAIRS MAIN DEALER,2,1,100.846,100.762,100.762,5.94,3.04,5.13
201607,610236,CAR REPAIRS LOCAL GARAGE,2,1,99.799,99.727,99.727,5.94,3.04,5.13
201607,610237,CAR BULB 12 VOLT SPECIFY WATTS,2,1,100.745,100.366,100.366,0.85,0.64,0.68
201607,610238,CAR WASH HAND OR AUTOMATIC,2,1,101.246,101.029,101.029,1.54,0.8,1.33
201607,610239,EXHAUST FITTING FAST FIT CENT,2,1,101.032,100.733,100.733,1.76,0.96,1.52
201607,610240,BRAKE FITTING FAST FIT CENTRE,2,1,101.098,100.756,100.756,1.76,0.96,1.52
201607,610303,OIL PER LITRE-MULTIGRADE,1,1,99.384,99.165,99.384,0.32,0.33,0.26
201607,610307,ULTRA LOW SULPHUR DIESEL RPI,1,0,109.36,109.36,109.36,0,11.22,0
201607,610308,ULTRA LOW SULPHUR PETROL RPI,1,0,109.82,109.82,109.82,0,21.45,0
201607,610309,ULTRA LOW SULPHUR DIESEL CPI,1,0,109.12,109.12,109.12,10.88,0,8.84
201607,610310,ULTRA LOW SULPHUR PETROL CPI,1,0,109.834,109.834,109.834,20.8,0,16.9
201607,610409,VEHICLE EXCISE DUTY,1,0,101.55,101.55,101.55,5.88,5.75,5.04
201607,610417,CAR INSURANCE,2,0,111.687,106.942,106.942,3.8,17.25,2.85
201607,620101,LONDON TRANSPORT RAIL FARES,1,0,100,100,100,2.99,1.4,2.53
201607,620105,OTHER UNDERGROUND/METRO FARES,1,0,100,100,100,0.39,0.21,0.33
201607,620106,EURO TUNNEL FARES,1,0,123.47,123.47,123.47,0.65,0.28,0.55
201607,620107,RAIL FARES,1,0,100,100,100,8.97,5.11,7.59
201607,620203,COACH FARES,1,0,104.457,104.457,104.457,2.04,0.9,1.7
201607,620205,BUS FARES,1,0,101.066,101.066,101.066,4.92,2.1,4.1
201607,620302,TAXI FARES,2,0,101.917,101.915,101.915,1.44,1.28,1.2
201607,620303,SELF-DRIVE VAN HIRE,2,1,101.805,100.407,100.407,2.38,0.32,2.04
201607,620304,PUSHCHAIR/STROLLER,2,1,105.91,104.857,104.857,0.7,0.32,0.6
201607,620307,SELF-DRIVE CAR HIRE BASIC 24HR,2,1,111.372,107.586,107.586,2.52,0.32,2.16
201607,620308,MINICAB FARE FOR 2 MILES,1,2,100.106,100.435,100.106,1.44,1.28,1.2
201607,620310,AIR FARES,1,0,148.542,148.542,148.542,8,8.96,7
201607,620311,SEA FARES,1,0,123.368,123.368,123.368,4,0.32,3
201607,620313,ROAD TOLLS,1,0,100.337,100.337,100.337,0.98,0.96,0.84
201607,620314,BOATS,2,0,100.408,102.074,102.074,1.8,0.32,1.5
201607,620315,CAR PARK CHARGES,2,1,102.652,102.149,102.149,1.12,0.96,0.96
201607,620317,CHILDS BICYCLE,2,1,91.95,90.139,90.139,0.72,0.48,0.72
201607,620318,ADULT BIKE,2,1,95.666,94.385,94.385,0.72,0.48,0.72
201607,630122,PC PERIPHERALS,1,0,104.304,100.714,100.714,2.31,1.47,1.98
201607,630127,PERSONAL COMPUTERS (CPI),2,0,96.082,94.908,94.908,0.49,0.28,0.42
201607,630129,LAPTOP COMPUTERS,2,0,91.214,90.214,90.214,2.03,1.26,1.74
201607,630138,DIGITAL RADIO (DAB),2,1,106.711,105.822,105.822,0.2,0.07,0.16
201607,630146,BLU-RAY PLAYER,2,1,104.276,103.103,103.103,0.15,0.14,0.12
201607,630150,"FLAT PANEL TV 23""-32""",2,1,103.79,101.563,101.563,1.2,0.7,0.96
201607,630151,"FLAT PANEL TV 33"" +",2,1,101.023,99.261,99.261,1.45,0.84,1.16
201607,630152,MP4 PLAYER,2,2,100.035,100.034,100.034,0.35,0.21,0.28
201607,630153,TABLET COMPUTERS,2,0,99.993,96.394,96.394,1.82,1.05,1.56
201607,630154,DIGITAL TV RECORDER/RECEIVER,2,1,106.5,103.847,103.847,0.1,0.07,0.08
201607,630155,DVD PLAYER,2,1,106.767,106.002,106.002,0.1,0.07,0.08
201607,630156,HEADPHONES SPECIFY TYPE,2,1,102.401,100.846,100.846,0.3,0.21,0.24
201607,630157,"FLAT PANEL TV 14-22""/35-55CM",2,1,98.003,97.457,97.457,0.25,0.14,0.2
201607,630158,HI-FI,2,1,107.566,105.777,105.777,0.9,0.49,0.72
201607,630223,CDS- PURCH OVER INTERNET,1,0,141.113,145.732,145.732,0.21,0.14,0.21
201607,630224,INTERNET DVDS,1,0,117.316,120.225,120.225,0.45,0.28,0.45
201607,630225,MUSIC DOWNLOADS,1,0,107.548,109.559,109.559,0.45,0.3,0.45
201607,630226,RECORDABLE CD PRICE PER CD,2,1,102.972,102.171,102.171,0.09,0.06,0.09
201607,630228,PRE-RECORDED DVD (FILM),2,2,91.433,88.695,88.695,0.66,0.44,0.66
201607,630229,PRE-RECORDED DVD (NON-FILM),2,2,103.547,98.289,98.289,0.27,0.18,0.27
201607,630230,CD ALBUM (TOP 40),1,2,106.649,110.111,106.649,0.18,0.12,0.18
201607,630231,CD ALBUM (NOT CHART),1,2,100.644,98.196,100.644,0.09,0.06,0.09
201607,630232,INTERNET BLU-RAY DISC,1,0,107.709,110.212,110.212,0.12,0.08,0.12
201607,630233,BLU RAY DISC (FILM) FROM CHART,2,2,93.737,92.25,92.25,0.21,0.12,0.21
201607,630234,COMPUTER SOFTWARE,2,0,99.72,91.224,91.224,0.35,0.22,0.3
201607,630309,BOXED BOARD GAME: NOT TRAVEL,2,1,110.363,108.636,108.636,1.4,0.36,1.12
201607,630312,CHILD'S PLASTIC DOLL,2,1,102.2,99.036,99.036,1.2,0.36,0.96
201607,630313,MODEL RD VEHICLE EG HOT WHEELS,1,1,103.245,101.434,103.245,1.4,0.36,1.12
201607,630314,CONSTRUCTION TOY: SPEC KIT NO,2,1,101.435,100.838,100.838,1.4,0.36,1.12
201607,630317,SLEEPING BAG,2,1,101.243,99.282,99.282,0.42,0.27,0.28
201607,630332,CHILD'S SOFT TOY/TEDDY BEAR,2,1,100.139,98.281,98.281,1.4,0.36,1.12
201607,630333,COMPUTER GAMES CONSOLE,1,0,95.801,95.801,95.801,2,0.54,1.6
201607,630334,INTERNET COMPUTER GAMES,1,0,93.983,92.053,92.053,0.8,0.18,0.64
201607,630336,FOOTBALL,2,1,108.643,105.919,105.919,0.54,0.36,0.36
201607,630340,CARBON FIBRE FISHING ROD,2,2,99.032,98.822,98.822,0.36,0.27,0.24
201607,630341,PRESCHOOL ACTIVITY TOY,2,1,100.952,99.189,99.189,2.4,0.63,1.92
201607,630342,BEGINNER'S ACOUSTIC GUITAR,2,2,100.839,100.507,100.507,0.36,0.36,0.3
201607,630343,MEN'S FOOTBALL BOOTS,2,1,105.59,101.011,101.011,0.54,0.36,0.36
201607,630345,GOLF BALLS PRICE PER BALL,1,1,100.411,100.004,100.411,0.54,0.36,0.36
201607,630347,CHILD'S BABY DOLL,2,1,104.58,103.549,103.549,1.4,0.36,1.12
201607,630348,WATERSPORTS EQUIPMENT,2,0,100.471,101.035,101.035,1.2,0.27,1
201607,630352,CHILDS OUTDOOR SWING,2,1,98.844,98.317,98.317,0.4,0.09,0.32
201607,630353,CHILD'S TRIKE FOR UNDER 5'S,2,1,99.82,99.391,99.391,1.2,0.36,0.96
201607,630357,SQUASH/TENNIS RACQUET,2,1,97.068,95.364,95.364,0.45,0.27,0.3
201607,630358,PORTABLE DIGITAL STORAGE DEVIC,2,1,93.673,89.859,89.859,0.27,0.18,0.27
201607,630359,DIGITAL DEVELOPMENT PER PRINT,2,2,100.629,100.546,100.546,0.92,0.45,0.8
201607,630362,COMPUTER GAME TOP 20 CHART,2,2,99.774,96.872,96.872,2.6,0.63,2.08
201607,630365,CRAFT KIT FOR CHILD 5 YRS+,2,1,104.032,100.698,100.698,1.4,0.36,1.12
201607,630367,DIGITAL CAMCORDER,2,2,92.275,92.022,92.022,0.66,0.18,0.66
201607,630368,ELECTRONIC EDUCATIONAL TOY,2,1,98.028,96.909,96.909,0.4,0.09,0.32
201607,630369,CHARCOAL BBQ NOT DISPOSABLE,2,1,112.945,109.219,109.219,0.15,0.09,0.1
201607,630370,DIGITAL COMPACT CAMERAS,2,0,105.158,103.918,103.918,0.68,0.18,0.68
201607,630371,INTERCHANGEABLE LENS DIGI CAM,2,0,99.402,99.202,99.202,0.66,0.18,0.66
201607,630372,COMPUTER GAME DOWNLOADS,1,0,87.631,85.137,85.137,0.6,0.18,0.48
201607,630407,SUNDAY NEWSPAPERS,1,0,100.311,100.311,100.311,0.6,0.48,0.48
201607,630408,NATIONAL DAILY NEWSPAPERS,1,0,109.219,109.219,109.219,1.8,1.44,1.44
201607,630412,PERIODICALS,1,0,103.262,103.262,103.262,1.65,1.32,1.32
201607,630422,BOOK-REFERENCE (EG ATLAS/DICT),2,2,101.003,98.863,98.863,0.12,0.06,0.09
201607,630425,BOOK-NON-FICTION-HARD-COVER,2,2,100.466,98.078,98.078,0.88,0.42,0.66
201607,630426,BOOK-NON-FICTION-PAPER-BACK,1,2,105.356,104.996,105.356,0.84,0.42,0.63
201607,630434,BOOK ILLUSTRATED FOR UNDER 5,1,2,99.902,99.735,99.902,0.36,0.18,0.27
201607,630435,BOOK - FICTION - HARD COVER,2,2,132.754,129.207,129.207,0.44,0.18,0.33
201607,630436,PROVINCIAL NEWSPAPERS,1,0,100.828,100.828,100.828,0.95,0.78,0.76
201607,630437,BOOK - TEENAGE FICTION,2,2,100.198,100.086,100.086,0.36,0.18,0.27
201607,630438,EBOOKS,1,2,103.41,95.268,95.268,0.48,0.3,0.36
201607,630439,BOOK FICTION P/BACK TOP 10,2,2,93.411,92.762,92.762,0.52,0.24,0.39
201607,630505,GARDEN SPADE,2,1,95.803,95.049,95.049,0.6,0.45,0.6
201607,630507,HOUSEPLANT,1,1,111.193,106.744,111.193,0.28,0.3,0.28
201607,630510,POTTING COMPOST,1,1,100.37,100.105,100.37,0.28,0.3,0.28
201607,630512,SEED PACK. SPEC VAR SEASONAL,1,1,102.437,102.466,102.466,0.28,0.3,0.28
201607,630518,CUT FLOWERS-CARNATIONS-STEM,1,1,100.695,101.063,100.695,1.48,1.55,1.48
201607,630519,POTTED SHRUB,2,1,104.731,102.459,102.459,1.08,1.05,1.08
201607,630520,"MOWER ELECTRIC, SPECIFY TYPE",2,1,102.132,101.683,101.683,0.25,0.6,0.25
201607,630524,INTERNET FLOWERS/BOUQUET,1,0,98.527,98.527,98.527,0.2,0.2,0.2
201607,630525,PLANT FOOD 800ML-2LT/500G-1.5K,1,1,94.734,94.788,94.734,0.24,0.25,0.24
201607,640119,DIGITAL TV MONTHLY SUBS,1,0,105.406,105.406,105.406,4.37,5.04,3.8
201607,640124,TV LICENCE,1,0,100,100,100,3.91,6.72,3.4
201607,640125,TV RENTALS,1,0,100,100,100,0.46,0.12,0.4
201607,640127,DVD RENT/VID ON DEM SUBS SERVS,2,0,108.223,107.651,107.651,0.23,0.12,0.2
201607,640211,HISTORIC MONUMENTS - ADMISSION,1,0,105.349,105.349,105.349,1.15,0.16,1
201607,640212,THEATRE ADULT EVES-FRONT STLLS,2,1,112.288,109.479,109.479,1.61,1.12,1.4
201607,640217,ATTRACTIONS,1,0,135.594,135.594,135.594,0.4,0.48,0.32
201607,640219,SWIMMING POOL ADM STND ADULT,1,2,102.139,102.13,102.139,0.5,0.48,0.4
201607,640221,FOOTBALL ADMISSION (GB),1,0,100,100,100,0.6,0.64,0.48
201607,640222,EXERCISE CLASS UPTO 1HR,1,2,101.495,101.449,101.495,0.5,0.48,0.4
201607,640224,TEN-PIN BOWLING PER GAME,1,2,102.514,102.168,102.514,0.5,0.48,0.4
201607,640226,PRIVATE HEALTH CLUB ANNUAL FEE,2,2,102.113,101.871,101.871,2.1,2.24,1.68
201607,640228,LEISURE CLASSES,1,0,100,100,100,4,4,3.2
201607,640229,GOLF GREEN FEES,1,0,118.695,117.895,117.895,0.6,0.48,0.48
201607,640230,HORSERACING ADMISSIONS,1,0,104.361,104.361,104.361,0.6,0.48,0.48
201607,640234,CINEMA ADMISSION,2,0,102.303,102.482,102.482,2.07,1.44,1.8
201607,640236,LIVE MUSIC,1,0,109.125,109.125,109.125,1.61,1.12,1.4
201607,640238,ADMISSION TO CULTURAL EVENT,1,0,121.965,121.965,121.965,3.68,0.8,3.2
201607,640239,SOCIAL SUBSCRIPTIONS,1,0,104.103,104.103,104.103,2.07,0.8,1.8
201607,640240,LIVERY CHARGES PER WEEK,2,1,100.927,100.776,100.776,2.16,0.48,1.8
201607,640241,MUSIC STREAMING SUBSCRIPTIONS,1,0,100,100,100,0.92,0.16,0.8
201607,640242,GAMES CONSOLES ONLINE SUB SERV,1,0,90.877,94.402,94.402,0.2,0.16,0.16
201607,640303,FOREIGN HOLIDAYS-INSURANCE,2,0,95.145,94.461,94.461,0.2,0.8,0.15
201607,640304,FOREIGN HOLIDAYS-LATE BOOKING,2,0,97.064,96.291,96.291,5.76,6.8,4.8
201607,640305,FOREIGN HOLIDAYS-SELF CATERING,2,0,99.382,99.118,99.118,10.8,12.4,9
201607,640306,FOREIGN HOLIDAYS-HOTELS,2,0,98.036,97.846,97.846,11.88,13.6,9.9
201607,640307,FOREIGN HOLIDAYS-CRUISES,2,0,103.141,102.824,102.824,2.88,3.6,2.4
201607,640308,FOREIGN HOLIDAYS-CITY BREAKS,2,0,103.689,102.426,102.426,1.8,2,1.5
201607,640309,FOREIGN HOLIDAYS-COACH HOLIDAY,2,0,99.449,99.394,99.394,0.72,0.8,0.6
201607,640403,YOUTH HOSTEL ASSOCIATION,1,0,97.824,97.824,97.824,0.22,0.1,0.18
201607,640404,UK HOLIDAYS SELF CATERING,2,0,102.963,102.537,102.537,2.88,3.5,2.4
201607,640405,UK HOLIDAYS-EXCL SELF CATERING,2,0,104.969,104.316,104.316,2.16,4.8,1.8
201607,640406,HOTEL 1 NIGHT PRICE,2,1,121.763,117.029,117.029,7.7,1.6,6.3
201607,640407,CPI ACCOMODATION SERVICE PROXY,1,0,103.594,103.594,103.594,12.98,0,10.62
